Cartella;Istanza;Clienti;Tempo_Min_Intera_Run;Tempo_Medio_Intera_Run;Best_Costo_Assoluto;Metodo_Best_Costo;Costo_Medio_dei_Best_delle_Run;TempoMedio_G1_Neigh1_Insertion;BestCosto_G1_Neigh1_Insertion;TempoMedio_G1_Neigh2_OrOpt;BestCosto_G1_Neigh2_OrOpt;TempoMedio_G1_Neigh3_Swap;BestCosto_G1_Neigh3_Swap;TempoMedio_G2_Neigh1_Insertion;BestCosto_G2_Neigh1_Insertion;TempoMedio_G2_Neigh2_OrOpt;BestCosto_G2_Neigh2_OrOpt;TempoMedio_G2_Neigh3_Swap;BestCosto_G2_Neigh3_Swap;TempoMedio_GRASP_G1;BestCosto_GRASP_G1;TempoMedio_GRASP_G2;BestCosto_GRASP_G2;TempoMedio_Greedy_1;BestCosto_Greedy_1;TempoMedio_Greedy_2;BestCosto_Greedy_2;TempoMedio_Memetic_Algorithm;BestCosto_Memetic_Algorithm;TempoMedio_SA1_on_Neigh1;BestCosto_SA1_on_Neigh1;TempoMedio_SA1_on_Neigh2;BestCosto_SA1_on_Neigh2;TempoMedio_SA1_on_Neigh3;BestCosto_SA1_on_Neigh3;TempoMedio_SA2_on_Neigh1;BestCosto_SA2_on_Neigh1;TempoMedio_SA2_on_Neigh2;BestCosto_SA2_on_Neigh2;TempoMedio_SA2_on_Neigh3;BestCosto_SA2_on_Neigh3;TempoMedio_Tabu_G1;BestCosto_Tabu_G1;TempoMedio_Tabu_G2;BestCosto_Tabu_G2;TempoMedio_VNS_G1;BestCosto_VNS_G1;TempoMedio_VNS_G2;BestCosto_VNS_G2
n25;R208.txt;25;132.61115026474;135.03716127077737;328.19999999999993;VNS_G2;328.19999999999993;0.04515369733174642;397.2999999999997;0.00492397944132487;489.5;0.0014448960622151692;505.7;0.05542834599812826;432.3000000000003;2.7497609456380207e-05;1244.6;0.00010514259338378906;1244.6;13.102212111155191;334.59999999999985;12.757197062174479;334.60000000000014;0.0007016658782958984;506.9;0.00039649009704589844;1244.6;31.126960515975952;328.19999999999993;5.280410448710124;328.2;6.971461693445842;328.2;6.117552995681763;328.2;5.405506372451782;328.2;6.551303307215373;328.2;6.382130861282349;328.2;24.128453811009724;386.4999999999998;15.274027506510416;432.3000000000003;0.4556455612182617;381.2999999999999;1.3760900497436523;328.19999999999993
n25;RC101.txt;25;41.803497076034546;43.21780387560526;461.0999999999999;Memetic_Algorithm;461.5666666666666;0.01425623893737793;677.4000000000001;0.00019462903340657553;944.5;0.00022101402282714844;938.9;0.019353071848551433;544.3000000000003;2.7497609456380207e-05;1884.4;0.00012334187825520834;1884.4;4.0607508818308515;475.8000000000002;4.173376242319743;475.79999999999984;0.0007274150848388672;944.5;0.00041357676188151043;1884.4;7.176915645599365;461.0999999999999;0.8703533013661703;528.7;0.9118057092030843;475.8;0.924126386642456;533.8;0.9581608772277832;484.19999999999993;0.9886627991994222;475.79999999999995;1.008036772410075;529.4;10.470378478368124;528.7000000000003;11.469129800796509;544.3000000000003;0.08406448364257812;598.5000000000001;0.0867014726003011;528.6999999999999
n25;RC104.txt;25;60.04349446296692;61.14219601949056;306.59999999999974;GRASP_G2;306.5999999999998;0.04020468393961588;361.00000000000017;0.0014808177947998047;580.3999999999999;0.0010390281677246094;580.4;0.04315574963887533;436.69999999999976;3.647804260253906e-05;1884.4;0.0001239776611328125;1884.4;5.963713804880778;309.4;5.895582993825276;306.59999999999974;0.0007346471150716146;582.0999999999999;0.0004628499348958333;1884.4;9.11646302541097;306.5999999999999;1.4911398887634277;306.6;1.8245675563812256;306.6;1.5102396806081135;360.99999999999994;1.4674155712127686;306.59999999999997;1.555607795715332;306.59999999999997;1.4164539178212483;306.59999999999997;15.174383958180746;317.4999999999999;15.277982552846273;306.5999999999998;0.216931422551473;360.99999999999966;0.14445050557454428;367.99999999999994
n25;RC108.txt;25;59.855801582336426;60.90224822362264;294.4999999999999;GRASP_G1;294.49999999999994;0.03593754768371582;357.9999999999999;0.0021102428436279297;427.0;0.0017145474751790364;428.8;0.05851387977600098;423.1;3.0835469563802086e-05;1884.4;0.00010776519775390625;1884.4;4.661781946818034;294.4999999999999;4.66045339902242;294.4999999999999;0.0005122025807698568;439.79999999999995;0.0005320707956949869;1884.4;10.633109013239542;294.49999999999994;1.621003230412801;294.5;1.6677002906799316;294.8;1.8079591592152913;294.5;1.8353490829467773;294.5;1.6047954559326172;294.5;1.5437293847401936;294.8;15.358404636383057;295.39999999999895;14.995651721954346;294.50000000000006;0.2598710854848226;294.79999999999995;0.1529555320739746;356.2
n25;RC201.txt;25;50.48148250579834;53.09996271133423;360.19999999999993;Memetic_Algorithm;360.2;0.03972546259562174;449.7000000000001;0.000564416249593099;838.0999999999999;0.0010671615600585938;832.8999999999999;0.028459469477335613;536.1000000000001;2.3365020751953125e-05;1884.4;0.00010482470194498698;1884.4;5.239257574081421;361.19999999999993;5.145244359970093;360.2000000000003;0.0006105899810791016;838.0999999999999;0.0004260540008544922;1884.4;9.26044782002767;360.19999999999993;1.3400983015696208;360.20000000000005;1.3134596347808838;361.20000000000005;1.2762609322865803;361.20000000000005;1.2094028790791829;361.2;1.1237067381540935;361.20000000000005;1.2897061506907146;386.8;14.30637756983439;448.80000000000007;11.247401714324951;524.3000000000002;0.15911666552225748;449.6999999999999;0.11847718556722005;416.79999999999995
n25;RC204.txt;25;109.16765785217285;116.13025856018066;299.6999999999997;Memetic_Algorithm;299.69999999999976;0.051038106282552086;392.5999999999999;0.007150491078694661;485.0;0.003999233245849609;485.0;0.05767695109049479;434.7999999999999;3.552436828613281e-05;1884.4;0.00011444091796875;1884.4;14.482943534851074;299.6999999999999;13.741129716237387;300.2999999999999;0.0005410512288411459;486.7;0.00041214625040690106;1884.4;16.632341623306274;299.6999999999997;4.947095314661662;300.3;5.4743781089782715;300.3;5.2477186520894366;299.7;5.205498933792114;299.7;4.163431326548259;299.7;4.649774233500163;299.7;20.83222270011902;299.6999999999999;19.168774843215942;299.7000000000001;0.8424901167551676;299.6999999999998;0.6214634577433268;299.6999999999999
n25;RC208.txt;25;112.49121737480164;115.56666827201843;269.09999999999985;GRASP_G2;269.0999999999999;0.05568854014078776;301.70000000000005;0.0062592824300130205;370.9;0.00429685910542806;370.8999999999999;0.06079618136088053;423.1000000000001;3.3696492513020836e-05;1884.4;0.00012667973836263022;1884.4;9.337140639623007;269.0999999999999;9.142724514007568;269.09999999999985;0.0006730556488037109;380.4;0.00048724810282389325;1884.4;20.341782728830974;269.09999999999985;5.263505856196086;269.1;4.463913520177205;269.1;4.286437352498372;269.1;4.174081643422444;269.1;4.425985972086589;269.1;5.504475831985474;294.5;28.85828097661336;274.19999999999965;18.8067151705424;294.5000000000001;0.4567876656850179;294.4999999999999;0.3764506181081136;361.39999999999986
n50;C101.txt;50;94.72690796852112;96.03752565383911;362.39999999999895;GRASP_G1;362.39999999999947;0.034902095794677734;395.2000000000001;0.000595251719156901;810.3;0.0002727508544921875;810.3;0.08537014325459798;395.2000000000002;0.00027052561442057293;1347.0;0.00020654996236165365;1347.0;10.866350015004477;362.39999999999895;11.658964395523071;362.39999999999975;0.0021621386210123696;810.3;0.08023007710774739;1347.0;15.559148470560709;362.39999999999986;1.5559319655100505;395.2;1.6050175825754802;395.2;1.66995636622111;395.2;1.5208790302276611;395.2;1.694585959116618;395.2;1.7000494798024495;395.2;23.948073784510296;395.2000000000001;23.607585668563843;395.2000000000002;0.2239654858907064;395.19999999999993;0.2229797045389811;395.19999999999993
n50;C104.txt;50;216.74061489105225;219.0402549902598;357.9999999999999;Memetic_Algorithm;360.2666666666665;0.06636444727579753;497.7999999999997;0.009047746658325195;588.9;0.005542834599812825;588.8999999999999;0.18489464124043783;398.4999999999995;0.00038615862528483075;1345.4;0.0003326733907063802;1345.4;46.80706532796224;364.8000000000006;38.028854290644325;361.3999999999999;0.0020409425099690757;600.1999999999999;0.1341252326965332;1345.4;25.815117597579956;357.9999999999999;6.78949515024821;365.20000000000005;6.49343736966451;368.90000000000003;7.194922208786011;361.4;7.100842555363973;394.7;6.963548342386882;361.4;6.709811290105184;363.8;37.16483163833618;495.8999999999998;28.202255407969158;394.69999999999953;0.7462214628855387;425.1999999999999;0.6210849285125732;394.09999999999997
n50;C108.txt;50;112.6599326133728;118.67117476463318;362.3999999999994;GRASP_G2;362.39999999999964;0.051344871520996094;395.99999999999994;0.0007296403249104818;874.0;0.001075426737467448;872.9;0.08478148778279622;500.5000000000003;0.00034999847412109375;1346.9;0.0003089110056559245;1346.9;18.620062748591106;392.4;18.73619294166565;362.3999999999994;0.001592079798380534;874.0;0.09160677591959636;1346.9;18.07295568784078;362.39999999999986;2.1652417182922363;395.99999999999994;2.1488566398620605;396.0;2.1856029828389487;396.0;2.180582125981649;459.4;2.084604581197103;462.09999999999997;2.345745404561361;500.49999999999994;25.333300749460857;362.4;24.030680815378826;462.10000000000025;0.2602207660675049;395.2;0.27530662218729657;462.1000000000001
n50;C201.txt;50;255.9448857307434;261.71228130658466;360.1999999999998;GRASP_G1;360.1999999999999;0.1357123851776123;554.1999999999998;0.0020387967427571616;1077.6;0.0015541712443033855;1075.1;0.17138934135437012;486.8999999999995;0.0002886454264322917;1363.9;0.00020853678385416666;1363.9;32.9500523408254;360.1999999999998;49.39473946889242;360.2;0.001270294189453125;1077.6;0.08683125178019206;1363.9;61.174348751703896;360.19999999999993;2.3049515883127847;452.79999999999995;2.1426281929016113;579.0;2.5192097822825112;478.7;1.8654675483703613;486.8999999999995;2.213372230529785;403.09999999999997;2.673940658569336;407.1;60.00736323992411;433.5999999999997;43.19311865170797;486.8999999999995;0.5124827226003011;504.5;0.36128632227579754;486.8999999999995
n50;C204.txt;50;517.1467659473419;543.9121472835541;350.09999999999985;Memetic_Algorithm;353.1333333333332;0.35518860816955566;499.80000000000007;0.038512468338012695;798.1;0.03294785817464193;791.9000000000001;0.23446480433146158;547.0000000000005;0.0005458196004231771;1358.9;0.00044353802998860675;1358.9;60.20643631617228;370.1999999999997;60.17634733517965;377.19999999999993;0.0014540354410807292;819.9000000000001;0.1261103947957357;1358.9;130.34060653050742;350.09999999999985;21.89492956797282;369.0;47.1122313340505;362.1;28.23266291618347;377.3;22.793675899505615;363.1;26.0588804880778;427.6;28.485846122105915;375.5;60.009892304738365;490.3000000000003;50.59659433364868;544.5000000000007;3.5915981928507485;434.39999999999986;3.622748692830404;405.1999999999999
n50;C208.txt;50;293.09130930900574;309.5779577891032;350.4999999999998;Memetic_Algorithm;352.8333333333332;0.3301249345143636;422.30000000000007;0.007871230443318685;705.6999999999999;0.005331834157307942;701.0999999999999;0.30222511291503906;486.6;0.00042510032653808594;1359.2;0.0003253618876139323;1359.2;60.14672557512919;357.49999999999983;54.918464024861656;369.70000000000044;0.0015482107798258464;724.3999999999999;0.0864725112915039;1359.2;65.9708370367686;350.4999999999998;4.000900348027547;422.3;4.576538721720378;422.3;3.06022310256958;456.29999999999995;3.904709259668986;423.5;4.359166701634725;393.4;3.2690086364746094;537.3;60.01025684674581;421.20000000000005;42.426234006881714;486.6;1.6022249062856038;402.4999999999999;0.598315159479777;486.5999999999999
n50;R101.txt;50;74.43689203262329;76.34002312024434;1051.3999999999996;Memetic_Algorithm;1052.8666666666666;0.02964925765991211;1061.4000000000005;0.00023277600606282553;1484.4999999999998;0.0001685619354248047;1484.4999999999998;0.031506617863972984;1150.8999999999999;0.0001465479532877604;1469.1;0.00016164779663085938;1469.1;5.9628816445668535;1060.2000000000007;7.223857641220093;1053.5999999999997;0.0022238890329996743;1484.4999999999998;0.06588331858317058;1469.1;9.697819232940674;1051.3999999999996;1.319200833638509;1061.4;1.294455846150716;1071.2;1.3168381849924724;1061.4;1.3619685173034668;1150.8999999999999;1.4038976828257244;1469.1;1.3917992909749348;1150.9000000000003;22.171368837356567;1060.3000000000004;22.76970140139262;1109.7999999999997;0.14849249521891275;1061.3999999999999;0.14774139722188315;1150.8999999999999
n50;R104.txt;50;147.4377784729004;161.836447874705;631.1999999999999;Memetic_Algorithm;636.0999999999999;0.08094604810078938;774.4;0.0052340030670166016;1117.6999999999998;0.001892407735188802;1113.3;0.1564497152964274;769.2999999999997;0.00031367937723795575;1431.0;0.0002713203430175781;1431.0;27.212107340494793;644.6;26.627227465311687;643.4999999999994;0.0024905999501546225;1127.4;0.09389305114746094;1431.0;19.67725380261739;631.1999999999999;3.733297030131022;743.3;3.8381783962249756;651.9999999999999;3.5678675174713135;729.7;3.873898188273112;667.7;3.6778040726979575;671.2;3.331885735193888;665.1;33.39021968841553;670.3;31.531956990559895;697.3999999999999;0.5033984184265137;750.4999999999999;0.5298338731129965;719.8
n50;R108.txt;50;172.95435905456543;179.54435213406882;624.0999999999999;Memetic_Algorithm;626.4333333333334;0.09861938158671062;757.0;0.002489884694417318;959.3000000000001;0.0032841364542643228;940.5;0.17168307304382324;774.2999999999997;0.0003096262613932292;1431.0;0.0002930164337158203;1431.0;33.36432647705078;630.6999999999997;33.21244112650553;627.1000000000005;0.0011232693990071614;968.7;0.0950163205464681;1431.0;19.754543781280518;624.0999999999999;4.2301611105601;645.0999999999999;3.960846265157064;678.6999999999999;4.318910598754883;654.9;3.957789182662964;727.2;4.414493799209595;660.9;4.221056858698527;729.5000000000001;32.08499805132548;752.9000000000001;34.58730928103129;648.1999999999999;0.5660900274912516;756.9999999999999;0.4985377788543701;770.0
n50;R201.txt;50;155.37944507598877;158.72411251068115;802.8;Memetic_Algorithm;810.7666666666664;0.06867114702860515;880.3000000000006;0.0017611980438232422;1199.4;0.0016180674235026042;1198.6000000000001;0.06719334920247395;942.6999999999999;0.0001659393310546875;1451.0;0.00019121170043945312;1451.0;24.612770477930706;814.0999999999999;25.532683610916138;825.0000000000009;0.002003749211629232;1216.1000000000001;0.07912627855936687;1451.0;20.99165693918864;802.8;2.4885180791219077;839.8000000000001;2.2864057223002114;863.3;2.2379393577575684;862.3000000000001;2.0027477741241455;909.3;2.241245905558268;901.8;2.138784964879354;879.8000000000001;44.011010805765785;870.0000000000009;29.3047137260437;920.9;0.30376625061035156;880.3;0.35111165046691895;902.1999999999998
n50;R204.txt;50;449.417720079422;483.8353772163391;508.4999999999998;Memetic_Algorithm;509.16666666666646;0.1364413102467855;601.0;0.068084716796875;621.4999999999999;0.050762335459391274;623.9000000000001;0.2789307435353597;647.9;0.0003028710683186849;1431.5;0.00030231475830078125;1431.5;60.17998925844828;526.5000000000001;60.136173804601036;536.2000000000007;0.0023247400919596353;638.8;0.10569548606872559;1431.5;105.82918723424275;508.4999999999998;23.87015477816264;527.1;24.006747086842854;531.7;21.304360230763752;526.1999999999999;24.62885093688965;524.1;23.207451502482098;517.2;23.525457938512165;518.2;60.02188730239868;572.2;49.3708430926005;601.0;4.419219811757405;571.4;2.692178646723429;567.5999999999998
n50;R208.txt;50;614.7727658748627;641.2324588298798;491.2999999999998;Memetic_Algorithm;495.2999999999997;0.23329456647237143;625.1999999999998;0.07172465324401855;657.5999999999999;0.0753788948059082;656.8000000000001;0.3376923402150472;613.0999999999998;0.0003542900085449219;1431.5;0.0004069010416666667;1431.5;60.231583754221596;508.0;60.33710996309916;512.6000000000001;0.000934600830078125;671.8;0.11543591817220052;1431.5;153.69890205065408;491.2999999999998;33.191933711369835;529.1;37.06489133834839;505.8;35.82985472679138;526.3;35.625879208246864;502.79999999999995;45.61956445376078;507.8;46.08215125401815;522.8;60.029029766718544;571.4999999999997;60.01770043373108;550.4000000000012;10.448062260945639;525.0999999999998;2.220546325047811;561.3999999999996
n50;RC101.txt;50;86.0882339477539;91.62854099273682;961.3999999999997;Memetic_Algorithm;965.6666666666664;0.03792905807495117;1219.4;0.0003609657287597656;1631.8000000000002;0.0007244745890299479;1625.2000000000003;0.04768037796020508;1175.8000000000009;0.00026162465413411457;2055.6;0.00021807352701822916;2055.6;11.379785617192587;967.8999999999994;15.497172037760416;968.1999999999998;0.0019262631734212239;1631.8000000000002;0.07320539156595866;2055.6;12.287498474121094;961.3999999999997;1.4396663506825764;1219.3999999999999;1.550208568572998;1099.7;1.4259541034698486;1095.1;1.5115986665089924;1175.8000000000009;1.5411732991536458;1175.8000000000002;1.5456053415934246;1121.0;22.25741179784139;1090.1;20.67628272374471;979.7000000000007;0.18875797589619955;1219.4;0.16509278615315756;1175.8000000000002
n50;RC104.txt;50;162.3630940914154;176.9602440992991;546.5000000000001;GRASP_G2;549.9333333333334;0.1285282770792643;678.1999999999997;0.003155787785847982;1010.5;0.005603790283203125;1000.0999999999999;0.14802654584248862;686.7;0.0004100799560546875;2050.2;0.0003437995910644531;2050.2;29.752766211827595;547.8000000000003;42.815121253331505;546.5000000000001;0.001707633336385091;1011.9;0.11203734079996745;2050.2;21.458229700724285;555.4999999999998;2.6342269579569497;671.5;2.882503032684326;663.0999999999999;2.4865500132242837;663.0999999999999;2.4619579315185547;686.6999999999999;2.7113353411356607;680.0999999999999;2.9151950677235923;552.2;33.679919481277466;564.0999999999997;32.01549243927002;673.3000000000002;0.4111169974009196;678.1999999999997;0.3359893163045247;684.6999999999998
n50;RC108.txt;50;150.4388942718506;160.5009649594625;601.8999999999951;Tabu_G1;601.8999999999951;0.07085378964742024;791.0;0.0028721491495768228;943.3;0.004153331120808919;937.3999999999999;0.12308494249979655;714.0000000000001;0.0004477500915527344;2049.5;0.0003476142883300781;2049.5;31.227495114008587;605.0000000000008;27.184781074523926;604.5000000000001;0.0021152496337890625;944.5999999999999;0.10816844304402669;2049.5;19.275470733642578;603.1999999999999;2.7727373441060386;791.0;2.4030102094014487;715.0;2.384577433268229;776.6999999999999;2.4128877321879068;714.0;2.499786853790283;708.8000000000001;2.3431742191314697;630.9;33.0471305847168;601.8999999999951;33.82617505391439;610.7999999999995;0.3955423831939697;788.7;0.4161255359649658;681.4999999999999
n50;RC201.txt;50;170.0802800655365;184.9629024664561;684.7999999999997;Memetic_Algorithm;684.7999999999998;0.1951150894165039;913.8000000000006;0.0009778340657552083;1628.8000000000002;0.0019260247548421223;1614.8000000000002;0.08952887852986653;971.0;0.0002590020497639974;2055.6;0.00022880236307779947;2055.6;42.85699725151062;748.8999999999999;41.9200123945872;798.9999999999991;0.0012183984120686848;1628.8000000000002;0.0911259651184082;2055.6;20.201990683873493;684.7999999999997;2.0289179484049478;857.3999999999999;2.39011557896932;913.8;2.3503758112589517;961.2;2.124311606089274;971.0;2.2117327054341636;2055.6;2.1489126682281494;971.0;41.051141341527305;913.8000000000006;24.640247186024983;897.4;0.38432995478312176;905.0999999999999;0.2734120686848958;971.0
n50;RC204.txt;50;378.566401720047;388.2666218280792;444.1999999999999;Memetic_Algorithm;452.56666666666655;0.2121280034383138;606.2;0.012427091598510742;779.1;0.011478185653686523;781.8;0.28829296429951984;670.0000000000001;0.0004355907440185547;2050.2;0.0003501574198404948;2050.2;60.10223786036173;448.0000000000003;60.508784691492714;489.0999999999995;0.001655260721842448;784.0;0.11651833852132161;2050.2;71.33530688285828;444.1999999999999;14.640738328297934;529.3;16.906550804773968;519.9000000000001;14.43299158414205;592.9;12.735547224680582;448.3;14.26775590578715;508.70000000000005;15.561364332834879;506.8;60.014580488204956;603.5;44.36555528640747;522.9000000000002;1.524463176727295;555.3;1.2274331251780193;663.8
n50;RC208.txt;50;320.84007477760315;322.6707661151886;490.59999999999957;Memetic_Algorithm;496.1333333333332;0.24609740575154623;579.2000000000002;0.019688765207926433;716.5999999999999;0.012424468994140625;711.0000000000001;0.25291840235392254;588.4000000000003;0.00047548611958821613;2049.5;0.000394741694132487;2049.5;60.19491680463155;497.5;60.12549297014872;497.1;0.0016342798868815105;717.3;0.12132636706034343;2049.5;48.567267258962;490.59999999999957;9.24610416094462;507.0;9.055176655451456;516.0;7.999540011088054;579.2;6.467699686686198;525.8;7.262645165125529;493.1;8.620163917541504;520.1;60.014395554860435;545.3000000000002;40.927336851755776;588.4000000000003;2.3346760272979736;515.9999999999998;1.2003628412882488;517.6999999999998
