Cartella;Istanza;Run;Metodo;Costo;Tempo_Metodo
n50;R204.txt;2;Greedy_1;638.8;0.0023603439331054688
n50;R204.txt;2;G1_Neigh1_Insertion;601.0;0.13757681846618652
n50;R204.txt;2;G1_Neigh2_OrOpt;621.4999999999999;0.0676414966583252
n50;R204.txt;2;G1_Neigh3_Swap;623.9000000000001;0.0501096248626709
n50;R204.txt;2;SA1_on_Neigh1;538.0;25.7567298412323
n50;R204.txt;2;SA1_on_Neigh2;574.8;23.495380878448486
n50;R204.txt;2;SA1_on_Neigh3;526.1999999999999;16.931660890579224
n50;R204.txt;2;GRASP_G1;527.1000000000001;60.359968423843384
n50;R204.txt;2;Tabu_G1;572.2;60.005871295928955
n50;R204.txt;2;VNS_G1;571.4;6.4167656898498535
n50;R204.txt;2;Greedy_2;1431.5;0.10339164733886719
n50;R204.txt;2;G2_Neigh1_Insertion;647.9;0.2717723846435547
n50;R204.txt;2;G2_Neigh2_OrOpt;1431.5;0.00029397010803222656
n50;R204.txt;2;G2_Neigh3_Swap;1431.5;0.00029850006103515625
n50;R204.txt;2;SA2_on_Neigh1;539.1;21.322739124298096
n50;R204.txt;2;SA2_on_Neigh2;575.3;19.912786722183228
n50;R204.txt;2;SA2_on_Neigh3;567.4;22.68964433670044
n50;R204.txt;2;GRASP_G2;536.2000000000007;60.28815031051636
n50;R204.txt;2;Tabu_G2;601.0;47.494237422943115
n50;R204.txt;2;VNS_G2;567.5999999999998;3.69728422164917
n50;R204.txt;2;Memetic_Algorithm;508.4999999999998;109.15777015686035
n50;R204.txt;3;Greedy_1;638.8;0.002283811569213867
n50;R204.txt;3;G1_Neigh1_Insertion;601.0;0.13207721710205078
n50;R204.txt;3;G1_Neigh2_OrOpt;621.4999999999999;0.06685757637023926
n50;R204.txt;3;G1_Neigh3_Swap;623.9000000000001;0.04963564872741699
n50;R204.txt;3;SA1_on_Neigh1;527.1;25.169322967529297
n50;R204.txt;3;SA1_on_Neigh2;538.9;22.883270502090454
n50;R204.txt;3;SA1_on_Neigh3;616.5;20.79756999015808
n50;R204.txt;3;GRASP_G1;526.5000000000001;60.06945562362671
n50;R204.txt;3;Tabu_G1;572.2;60.05901217460632
n50;R204.txt;3;VNS_G1;584.8;3.887981653213501
n50;R204.txt;3;Greedy_2;1431.5;0.11038994789123535
n50;R204.txt;3;G2_Neigh1_Insertion;647.9;0.2933928966522217
n50;R204.txt;3;G2_Neigh2_OrOpt;1431.5;0.00030994415283203125
n50;R204.txt;3;G2_Neigh3_Swap;1431.5;0.0003046989440917969
n50;R204.txt;3;SA2_on_Neigh1;524.1;24.433883666992188
n50;R204.txt;3;SA2_on_Neigh2;517.2;33.43888807296753
n50;R204.txt;3;SA2_on_Neigh3;518.2;24.471845149993896
n50;R204.txt;3;GRASP_G2;540.7000000000002;60.015575885772705
n50;R204.txt;3;Tabu_G2;601.0;54.231138706207275
n50;R204.txt;3;VNS_G2;647.2;1.7543928623199463
n50;R204.txt;3;Memetic_Algorithm;508.59999999999974;132.05832529067993
n50;R208.txt;1;Greedy_1;671.8;0.0009255409240722656
n50;R208.txt;1;G1_Neigh1_Insertion;625.1999999999998;0.23425841331481934
n50;R208.txt;1;G1_Neigh2_OrOpt;657.5999999999999;0.07106685638427734
n50;R208.txt;1;G1_Neigh3_Swap;656.8000000000001;0.07005786895751953
n50;R208.txt;1;SA1_on_Neigh1;529.1;36.324899673461914
n50;R208.txt;1;SA1_on_Neigh2;505.8;40.19634675979614
n50;R208.txt;1;SA1_on_Neigh3;538.1;31.881266593933105
n50;R208.txt;1;GRASP_G1;510.80000000000007;60.05568027496338
n50;R208.txt;1;Tabu_G1;571.4999999999997;60.025296211242676
n50;R208.txt;1;VNS_G1;525.0999999999998;18.50562334060669
n50;R208.txt;1;Greedy_2;1431.5;0.11351251602172852
n50;R208.txt;1;G2_Neigh1_Insertion;613.0999999999998;0.35271644592285156
n50;R208.txt;1;G2_Neigh2_OrOpt;1431.5;0.00036644935607910156
n50;R208.txt;1;G2_Neigh3_Swap;1431.5;0.00033974647521972656
n50;R208.txt;1;SA2_on_Neigh1;509.2;53.405417680740356
n50;R208.txt;1;SA2_on_Neigh2;507.8;26.956840991973877
n50;R208.txt;1;SA2_on_Neigh3;538.2;36.91787338256836
n50;R208.txt;1;GRASP_G2;519.000000000001;60.18164944648743
n50;R208.txt;1;Tabu_G2;550.4000000000012;60.01599478721619
n50;R208.txt;1;VNS_G2;594.5999999999998;1.8098130226135254
n50;R208.txt;1;Memetic_Algorithm;497.1999999999996;170.80824065208435
n50;R208.txt;2;Greedy_1;671.8;0.0010075569152832031
n50;R208.txt;2;G1_Neigh1_Insertion;625.1999999999998;0.23471522331237793
n50;R208.txt;2;G1_Neigh2_OrOpt;657.5999999999999;0.07103800773620605
n50;R208.txt;2;G1_Neigh3_Swap;656.8000000000001;0.0742940902709961
n50;R208.txt;2;SA1_on_Neigh1;569.2;29.6646568775177
n50;R208.txt;2;SA1_on_Neigh2;539.3;29.71830177307129
n50;R208.txt;2;SA1_on_Neigh3;531.9;24.72088599205017
n50;R208.txt;2;GRASP_G1;508.0;60.269124031066895
n50;R208.txt;2;Tabu_G1;571.4999999999997;60.0330274105072
n50;R208.txt;2;VNS_G1;549.1999999999999;3.78434157371521
n50;R208.txt;2;Greedy_2;1431.5;0.11046695709228516
n50;R208.txt;2;G2_Neigh1_Insertion;613.0999999999998;0.3343949317932129
n50;R208.txt;2;G2_Neigh2_OrOpt;1431.5;0.00033020973205566406
n50;R208.txt;2;G2_Neigh3_Swap;1431.5;0.00029397010803222656
n50;R208.txt;2;SA2_on_Neigh1;502.79999999999995;29.691781759262085
n50;R208.txt;2;SA2_on_Neigh2;509.0;37.80926990509033
n50;R208.txt;2;SA2_on_Neigh3;522.8;60.590293645858765
n50;R208.txt;2;GRASP_G2;512.6000000000001;60.1490581035614
n50;R208.txt;2;Tabu_G2;550.4000000000012;60.01904368400574
n50;R208.txt;2;VNS_G2;561.3999999999996;3.136309862136841
n50;R208.txt;2;Memetic_Algorithm;491.2999999999998;154.36010432243347
n50;R208.txt;3;Greedy_1;671.8;0.0008707046508789062
n50;R208.txt;3;G1_Neigh1_Insertion;625.1999999999998;0.230910062789917
n50;R208.txt;3;G1_Neigh2_OrOpt;657.5999999999999;0.07306909561157227
n50;R208.txt;3;G1_Neigh3_Swap;656.8000000000001;0.08178472518920898
n50;R208.txt;3;SA1_on_Neigh1;532.3;33.58624458312988
n50;R208.txt;3;SA1_on_Neigh2;536.1;41.280025482177734
n50;R208.txt;3;SA1_on_Neigh3;526.3;50.88741159439087
n50;R208.txt;3;GRASP_G1;510.4999999999997;60.36994695663452
n50;R208.txt;3;Tabu_G1;571.4999999999997;60.02876567840576
n50;R208.txt;3;VNS_G1;530.2999999999996;9.054221868515015
n50;R208.txt;3;Greedy_2;1431.5;0.12232828140258789
n50;R208.txt;3;G2_Neigh1_Insertion;613.0999999999998;0.32596564292907715
n50;R208.txt;3;G2_Neigh2_OrOpt;1431.5;0.0003662109375
n50;R208.txt;3;G2_Neigh3_Swap;1431.5;0.0005869865417480469
n50;R208.txt;3;SA2_on_Neigh1;527.1999999999999;23.78043818473816
n50;R208.txt;3;SA2_on_Neigh2;533.2;72.09258246421814
n50;R208.txt;3;SA2_on_Neigh3;563.0;40.73828673362732
n50;R208.txt;3;GRASP_G2;522.4999999999998;60.68062233924866
n50;R208.txt;3;Tabu_G2;550.4000000000012;60.01806282997131
n50;R208.txt;3;VNS_G2;605.6999999999997;1.7155160903930664
n50;R208.txt;3;Memetic_Algorithm;497.3999999999998;135.92836117744446
n50;RC101.txt;1;Greedy_1;1631.8000000000002;0.0020339488983154297
n50;RC101.txt;1;G1_Neigh1_Insertion;1219.4;0.040793657302856445
n50;RC101.txt;1;G1_Neigh2_OrOpt;1631.8000000000002;0.0003597736358642578
n50;RC101.txt;1;G1_Neigh3_Swap;1625.2000000000003;0.0007219314575195312
n50;RC101.txt;1;SA1_on_Neigh1;1219.4;1.595240831375122
n50;RC101.txt;1;SA1_on_Neigh2;1631.8000000000002;1.731640338897705
n50;RC101.txt;1;SA1_on_Neigh3;1095.1;1.353682518005371
n50;RC101.txt;1;GRASP_G1;972.6000000000004;10.695356607437134
n50;RC101.txt;1;Tabu_G1;1090.1;22.39490270614624
n50;RC101.txt;1;VNS_G1;1219.4;0.18156719207763672
n50;RC101.txt;1;Greedy_2;2055.6;0.06952714920043945
n50;RC101.txt;1;G2_Neigh1_Insertion;1175.8000000000009;0.04360818862915039
n50;RC101.txt;1;G2_Neigh2_OrOpt;2055.6;0.00024127960205078125
n50;RC101.txt;1;G2_Neigh3_Swap;2055.6;0.00020623207092285156
n50;RC101.txt;1;SA2_on_Neigh1;1175.8000000000009;1.5032804012298584
n50;RC101.txt;1;SA2_on_Neigh2;2055.6;1.4567475318908691
n50;RC101.txt;1;SA2_on_Neigh3;2055.6;1.4852867126464844
n50;RC101.txt;1;GRASP_G2;970.3000000000012;19.289127588272095
n50;RC101.txt;1;Tabu_G2;979.7000000000007;21.03058433532715
n50;RC101.txt;1;VNS_G2;1175.8000000000002;0.14800095558166504
n50;RC101.txt;1;Memetic_Algorithm;961.3999999999997;13.30053162574768
n50;RC101.txt;2;Greedy_1;1631.8000000000002;0.0016477108001708984
n50;RC101.txt;2;G1_Neigh1_Insertion;1219.4;0.03798937797546387
n50;RC101.txt;2;G1_Neigh2_OrOpt;1631.8000000000002;0.00035953521728515625
n50;RC101.txt;2;G1_Neigh3_Swap;1625.2000000000003;0.0007066726684570312
n50;RC101.txt;2;SA1_on_Neigh1;1219.4;1.3459911346435547
n50;RC101.txt;2;SA1_on_Neigh2;1219.4;1.3963127136230469
n50;RC101.txt;2;SA1_on_Neigh3;1156.1;1.4521582126617432
n50;RC101.txt;2;GRASP_G1;967.8999999999994;10.701417684555054
n50;RC101.txt;2;Tabu_G1;1090.1;22.080532550811768
n50;RC101.txt;2;VNS_G1;1219.4;0.20424175262451172
n50;RC101.txt;2;Greedy_2;2055.6;0.0719137191772461
n50;RC101.txt;2;G2_Neigh1_Insertion;1175.8000000000009;0.04467439651489258
n50;RC101.txt;2;G2_Neigh2_OrOpt;2055.6;0.0002455711364746094
n50;RC101.txt;2;G2_Neigh3_Swap;2055.6;0.00021719932556152344
n50;RC101.txt;2;SA2_on_Neigh1;1175.8000000000009;1.566563367843628
n50;RC101.txt;2;SA2_on_Neigh2;2055.6;1.5607175827026367
n50;RC101.txt;2;SA2_on_Neigh3;1121.0;1.5160982608795166
n50;RC101.txt;2;GRASP_G2;971.6000000000006;17.689197778701782
n50;RC101.txt;2;Tabu_G2;979.7000000000007;20.68266487121582
n50;RC101.txt;2;VNS_G2;1175.8000000000002;0.19852256774902344
n50;RC101.txt;2;Memetic_Algorithm;967.3999999999997;11.921719789505005
n50;RC101.txt;3;Greedy_1;1631.8000000000002;0.0020971298217773438
n50;RC101.txt;3;G1_Neigh1_Insertion;1219.4;0.0350041389465332
n50;RC101.txt;3;G1_Neigh2_OrOpt;1631.8000000000002;0.0003635883331298828
n50;RC101.txt;3;G1_Neigh3_Swap;1625.2000000000003;0.0007448196411132812
n50;RC101.txt;3;SA1_on_Neigh1;1219.3999999999999;1.3777670860290527
n50;RC101.txt;3;SA1_on_Neigh2;1099.7;1.5226726531982422
n50;RC101.txt;3;SA1_on_Neigh3;1095.1;1.4720215797424316
n50;RC101.txt;3;GRASP_G1;974.2000000000004;12.742582559585571
n50;RC101.txt;3;Tabu_G1;1090.1;22.296800136566162
n50;RC101.txt;3;VNS_G1;1219.4;0.1804649829864502
n50;RC101.txt;3;Greedy_2;2055.6;0.07817530632019043
n50;RC101.txt;3;G2_Neigh1_Insertion;1175.8000000000009;0.054758548736572266
n50;RC101.txt;3;G2_Neigh2_OrOpt;2055.6;0.0002980232238769531
n50;RC101.txt;3;G2_Neigh3_Swap;2055.6;0.0002307891845703125
n50;RC101.txt;3;SA2_on_Neigh1;1175.8000000000009;1.4649522304534912
n50;RC101.txt;3;SA2_on_Neigh2;1175.8000000000002;1.6060547828674316
n50;RC101.txt;3;SA2_on_Neigh3;1175.6000000000001;1.6354310512542725
n50;RC101.txt;3;GRASP_G2;968.1999999999998;9.513190746307373
n50;RC101.txt;3;Tabu_G2;979.7000000000007;20.315598964691162
n50;RC101.txt;3;VNS_G2;1175.8000000000009;0.14875483512878418
n50;RC101.txt;3;Memetic_Algorithm;971.7999999999996;11.640244007110596
n50;RC104.txt;1;Greedy_1;1011.9;0.002146482467651367
n50;RC104.txt;1;G1_Neigh1_Insertion;678.1999999999997;0.13506197929382324
n50;RC104.txt;1;G1_Neigh2_OrOpt;1010.5;0.0027587413787841797
n50;RC104.txt;1;G1_Neigh3_Swap;1000.0999999999999;0.0056803226470947266
n50;RC104.txt;1;SA1_on_Neigh1;671.5;2.645103693008423
n50;RC104.txt;1;SA1_on_Neigh2;742.1999999999999;2.9169514179229736
n50;RC104.txt;1;SA1_on_Neigh3;663.0999999999999;2.5079219341278076
n50;RC104.txt;1;GRASP_G1;599.3999999999992;29.023664236068726
n50;RC104.txt;1;Tabu_G1;564.0999999999997;33.91418242454529
n50;RC104.txt;1;VNS_G1;678.1999999999997;0.4965696334838867
n50;RC104.txt;1;Greedy_2;2050.2;0.10258340835571289
n50;RC104.txt;1;G2_Neigh1_Insertion;686.7;0.13748979568481445
n50;RC104.txt;1;G2_Neigh2_OrOpt;2050.2;0.0004200935363769531
n50;RC104.txt;1;G2_Neigh3_Swap;2050.2;0.0003478527069091797
n50;RC104.txt;1;SA2_on_Neigh1;686.7;2.774507761001587
n50;RC104.txt;1;SA2_on_Neigh2;686.6999999999999;3.112145185470581
n50;RC104.txt;1;SA2_on_Neigh3;552.2;3.125275135040283
n50;RC104.txt;1;GRASP_G2;546.5000000000001;55.14733839035034
n50;RC104.txt;1;Tabu_G2;673.3000000000002;31.64018726348877
n50;RC104.txt;1;VNS_G2;686.7;0.2432401180267334
n50;RC104.txt;1;Memetic_Algorithm;555.4999999999998;21.031887769699097
n50;RC104.txt;2;Greedy_1;1011.9;0.001821279525756836
n50;RC104.txt;2;G1_Neigh1_Insertion;678.1999999999997;0.12313079833984375
n50;RC104.txt;2;G1_Neigh2_OrOpt;1010.5;0.002723217010498047
n50;RC104.txt;2;G1_Neigh3_Swap;1000.0999999999999;0.005421161651611328
n50;RC104.txt;2;SA1_on_Neigh1;678.1999999999997;2.328946590423584
n50;RC104.txt;2;SA1_on_Neigh2;663.0999999999999;2.8832032680511475
n50;RC104.txt;2;SA1_on_Neigh3;732.8;2.427112579345703
n50;RC104.txt;2;GRASP_G1;547.8000000000003;23.09528613090515
n50;RC104.txt;2;Tabu_G1;564.0999999999997;33.84243106842041
n50;RC104.txt;2;VNS_G1;678.1999999999997;0.3484804630279541
n50;RC104.txt;2;Greedy_2;2050.2;0.12386655807495117
n50;RC104.txt;2;G2_Neigh1_Insertion;686.7;0.15311312675476074
n50;RC104.txt;2;G2_Neigh2_OrOpt;2050.2;0.0004069805145263672
n50;RC104.txt;2;G2_Neigh3_Swap;2050.2;0.0003428459167480469
n50;RC104.txt;2;SA2_on_Neigh1;686.6999999999999;2.0308823585510254
n50;RC104.txt;2;SA2_on_Neigh2;2050.2;2.512634754180908
n50;RC104.txt;2;SA2_on_Neigh3;686.6999999999999;2.7160542011260986
n50;RC104.txt;2;GRASP_G2;599.7999999999994;35.69003343582153
n50;RC104.txt;2;Tabu_G2;673.3000000000002;32.160027503967285
n50;RC104.txt;2;VNS_G2;686.6999999999998;0.5088059902191162
n50;RC104.txt;2;Memetic_Algorithm;555.4999999999998;21.408344268798828
n50;RC104.txt;3;Greedy_1;1011.9;0.0011551380157470703
n50;RC104.txt;3;G1_Neigh1_Insertion;678.1999999999997;0.12739205360412598
n50;RC104.txt;3;G1_Neigh2_OrOpt;1010.5;0.003985404968261719
n50;RC104.txt;3;G1_Neigh3_Swap;1000.0999999999999;0.00570988655090332
n50;RC104.txt;3;SA1_on_Neigh1;678.1999999999997;2.9286305904388428
n50;RC104.txt;3;SA1_on_Neigh2;734.5999999999999;2.8473544120788574
n50;RC104.txt;3;SA1_on_Neigh3;663.0999999999999;2.524615526199341
n50;RC104.txt;3;GRASP_G1;569.2;37.13934826850891
n50;RC104.txt;3;Tabu_G1;564.0999999999997;33.2831449508667
n50;RC104.txt;3;VNS_G1;678.1999999999997;0.38830089569091797
n50;RC104.txt;3;Greedy_2;2050.2;0.10966205596923828
n50;RC104.txt;3;G2_Neigh1_Insertion;686.7;0.15347671508789062
n50;RC104.txt;3;G2_Neigh2_OrOpt;2050.2;0.0004031658172607422
n50;RC104.txt;3;G2_Neigh3_Swap;2050.2;0.0003407001495361328
n50;RC104.txt;3;SA2_on_Neigh1;686.6999999999999;2.5804836750030518
n50;RC104.txt;3;SA2_on_Neigh2;680.0999999999999;2.509226083755493
n50;RC104.txt;3;SA2_on_Neigh3;599.8;2.9042558670043945
n50;RC104.txt;3;GRASP_G2;575.0000000000007;37.60799193382263
n50;RC104.txt;3;Tabu_G2;673.3000000000002;32.246262550354004
n50;RC104.txt;3;VNS_G2;684.6999999999998;0.2559218406677246
n50;RC104.txt;3;Memetic_Algorithm;555.4999999999998;21.934457063674927
n50;RC108.txt;1;Greedy_1;944.5999999999999;0.0018351078033447266
n50;RC108.txt;1;G1_Neigh1_Insertion;791.0;0.07212209701538086
n50;RC108.txt;1;G1_Neigh2_OrOpt;943.3;0.0037717819213867188
n50;RC108.txt;1;G1_Neigh3_Swap;937.3999999999999;0.005693912506103516
n50;RC108.txt;1;SA1_on_Neigh1;791.0;2.6619555950164795
n50;RC108.txt;1;SA1_on_Neigh2;715.0;2.5573582649230957
n50;RC108.txt;1;SA1_on_Neigh3;791.0;2.246654987335205
n50;RC108.txt;1;GRASP_G1;605.0000000000008;25.931502103805542
n50;RC108.txt;1;Tabu_G1;601.8999999999951;32.85827708244324
n50;RC108.txt;1;VNS_G1;791.0;0.41705822944641113
n50;RC108.txt;1;Greedy_2;2049.5;0.1086270809173584
n50;RC108.txt;1;G2_Neigh1_Insertion;714.0000000000001;0.12432599067687988
n50;RC108.txt;1;G2_Neigh2_OrOpt;2049.5;0.0004172325134277344
n50;RC108.txt;1;G2_Neigh3_Swap;2049.5;0.0003490447998046875
n50;RC108.txt;1;SA2_on_Neigh1;714.0;2.240750312805176
n50;RC108.txt;1;SA2_on_Neigh2;2049.5;2.839207410812378
n50;RC108.txt;1;SA2_on_Neigh3;714.0;2.2605087757110596
n50;RC108.txt;1;GRASP_G2;654.0000000000003;22.813686847686768
n50;RC108.txt;1;Tabu_G2;610.7999999999995;34.13071656227112
n50;RC108.txt;1;VNS_G2;681.4999999999999;0.25049257278442383
n50;RC108.txt;1;Memetic_Algorithm;604.4999999999998;18.913554430007935
n50;RC108.txt;2;Greedy_1;944.5999999999999;0.0021126270294189453
n50;RC108.txt;2;G1_Neigh1_Insertion;791.0;0.07359433174133301
n50;RC108.txt;2;G1_Neigh2_OrOpt;943.3;0.0025179386138916016
n50;RC108.txt;2;G1_Neigh3_Swap;937.3999999999999;0.0034449100494384766
n50;RC108.txt;2;SA1_on_Neigh1;791.0;2.6699957847595215
n50;RC108.txt;2;SA1_on_Neigh2;943.3;2.0031063556671143
n50;RC108.txt;2;SA1_on_Neigh3;776.6999999999999;2.8018722534179688
n50;RC108.txt;2;GRASP_G1;663.9000000000003;22.943708181381226
n50;RC108.txt;2;Tabu_G1;601.8999999999951;33.47547721862793
n50;RC108.txt;2;VNS_G1;788.7;0.3921539783477783
n50;RC108.txt;2;Greedy_2;2049.5;0.10495662689208984
n50;RC108.txt;2;G2_Neigh1_Insertion;714.0000000000001;0.12269043922424316
n50;RC108.txt;2;G2_Neigh2_OrOpt;2049.5;0.0005004405975341797
n50;RC108.txt;2;G2_Neigh3_Swap;2049.5;0.0003268718719482422
n50;RC108.txt;2;SA2_on_Neigh1;714.0;2.7133636474609375
n50;RC108.txt;2;SA2_on_Neigh2;2049.5;2.3371317386627197
n50;RC108.txt;2;SA2_on_Neigh3;714.0;2.434701442718506
n50;RC108.txt;2;GRASP_G2;621.3000000000001;34.780763387680054
n50;RC108.txt;2;Tabu_G2;610.7999999999995;33.804105043411255
n50;RC108.txt;2;VNS_G2;714.0;0.3740077018737793
n50;RC108.txt;2;Memetic_Algorithm;604.4999999999998;19.49726915359497
n50;RC108.txt;3;Greedy_1;944.5999999999999;0.0023980140686035156
n50;RC108.txt;3;G1_Neigh1_Insertion;791.0;0.06684494018554688
n50;RC108.txt;3;G1_Neigh2_OrOpt;943.3;0.0023267269134521484
n50;RC108.txt;3;G1_Neigh3_Swap;937.3999999999999;0.0033211708068847656
n50;RC108.txt;3;SA1_on_Neigh1;791.0;2.9862606525421143
n50;RC108.txt;3;SA1_on_Neigh2;943.3;2.6485660076141357
n50;RC108.txt;3;SA1_on_Neigh3;791.0;2.1052050590515137
n50;RC108.txt;3;GRASP_G1;610.7999999999998;44.80727505683899
n50;RC108.txt;3;Tabu_G1;601.8999999999951;32.807637453079224
n50;RC108.txt;3;VNS_G1;788.7;0.3774149417877197
n50;RC108.txt;3;Greedy_2;2049.5;0.11092162132263184
n50;RC108.txt;3;G2_Neigh1_Insertion;714.0000000000001;0.1222383975982666
n50;RC108.txt;3;G2_Neigh2_OrOpt;2049.5;0.00042557716369628906
n50;RC108.txt;3;G2_Neigh3_Swap;2049.5;0.0003669261932373047
n50;RC108.txt;3;SA2_on_Neigh1;714.0;2.2845492362976074
n50;RC108.txt;3;SA2_on_Neigh2;708.8000000000001;2.323021411895752
n50;RC108.txt;3;SA2_on_Neigh3;630.9;2.3343124389648438
n50;RC108.txt;3;GRASP_G2;604.5000000000001;23.959892988204956
n50;RC108.txt;3;Tabu_G2;610.7999999999995;33.54370355606079
n50;RC108.txt;3;VNS_G2;713.5;0.6238763332366943
n50;RC108.txt;3;Memetic_Algorithm;603.1999999999999;19.41558861732483
n50;RC201.txt;1;Greedy_1;1628.8000000000002;0.0017902851104736328
n50;RC201.txt;1;G1_Neigh1_Insertion;913.8000000000006;0.19243764877319336
n50;RC201.txt;1;G1_Neigh2_OrOpt;1628.8000000000002;0.0009944438934326172
n50;RC201.txt;1;G1_Neigh3_Swap;1614.8000000000002;0.0019826889038085938
n50;RC201.txt;1;SA1_on_Neigh1;913.8000000000006;2.1834185123443604
n50;RC201.txt;1;SA1_on_Neigh2;1080.8999999999999;2.1930270195007324
n50;RC201.txt;1;SA1_on_Neigh3;961.2;2.269146203994751
n50;RC201.txt;1;GRASP_G1;748.8999999999999;49.8769154548645
n50;RC201.txt;1;Tabu_G1;913.8000000000006;41.17851424217224
n50;RC201.txt;1;VNS_G1;913.8;0.35142064094543457
n50;RC201.txt;1;Greedy_2;2055.6;0.10032057762145996
n50;RC201.txt;1;G2_Neigh1_Insertion;971.0;0.0940556526184082
n50;RC201.txt;1;G2_Neigh2_OrOpt;2055.6;0.0002548694610595703
n50;RC201.txt;1;G2_Neigh3_Swap;2055.6;0.00022983551025390625
n50;RC201.txt;1;SA2_on_Neigh1;971.0;2.1731960773468018
n50;RC201.txt;1;SA2_on_Neigh2;2055.6;2.3765225410461426
n50;RC201.txt;1;SA2_on_Neigh3;2055.6;2.280451536178589
n50;RC201.txt;1;GRASP_G2;826.2999999999988;29.57715606689453
n50;RC201.txt;1;Tabu_G2;897.4;24.57003688812256
n50;RC201.txt;1;VNS_G2;971.0;0.3093833923339844
n50;RC201.txt;1;Memetic_Algorithm;684.7999999999998;19.916945934295654
n50;RC201.txt;2;Greedy_1;1628.8000000000002;0.0008699893951416016
n50;RC201.txt;2;G1_Neigh1_Insertion;913.8000000000006;0.21009612083435059
n50;RC201.txt;2;G1_Neigh2_OrOpt;1628.8000000000002;0.0009796619415283203
n50;RC201.txt;2;G1_Neigh3_Swap;1614.8000000000002;0.001886129379272461
n50;RC201.txt;2;SA1_on_Neigh1;913.8;1.972564458847046
n50;RC201.txt;2;SA1_on_Neigh2;913.8;2.5308005809783936
n50;RC201.txt;2;SA1_on_Neigh3;1614.8000000000002;2.3848488330841064
n50;RC201.txt;2;GRASP_G1;791.499999999999;45.03069806098938
n50;RC201.txt;2;Tabu_G1;913.8000000000006;41.21393847465515
n50;RC201.txt;2;VNS_G1;905.0999999999999;0.4090607166290283
n50;RC201.txt;2;Greedy_2;2055.6;0.08610296249389648
n50;RC201.txt;2;G2_Neigh1_Insertion;971.0;0.08833980560302734
n50;RC201.txt;2;G2_Neigh2_OrOpt;2055.6;0.000263214111328125
n50;RC201.txt;2;G2_Neigh3_Swap;2055.6;0.00023412704467773438
n50;RC201.txt;2;SA2_on_Neigh1;971.0;2.0534684658050537
n50;RC201.txt;2;SA2_on_Neigh2;2055.6;2.120943069458008
n50;RC201.txt;2;SA2_on_Neigh3;971.0;2.088367462158203
n50;RC201.txt;2;GRASP_G2;798.9999999999991;60.01093149185181
n50;RC201.txt;2;Tabu_G2;897.4;24.7106032371521
n50;RC201.txt;2;VNS_G2;971.0;0.2468273639678955
n50;RC201.txt;2;Memetic_Algorithm;684.7999999999998;19.998348236083984
n50;RC201.txt;3;Greedy_1;1628.8000000000002;0.0009949207305908203
n50;RC201.txt;3;G1_Neigh1_Insertion;913.8000000000006;0.18281149864196777
n50;RC201.txt;3;G1_Neigh2_OrOpt;1628.8000000000002;0.0009593963623046875
n50;RC201.txt;3;G1_Neigh3_Swap;1614.8000000000002;0.0019092559814453125
n50;RC201.txt;3;SA1_on_Neigh1;857.3999999999999;1.9307708740234375
n50;RC201.txt;3;SA1_on_Neigh2;913.8;2.446519136428833
n50;RC201.txt;3;SA1_on_Neigh3;961.2;2.397132396697998
n50;RC201.txt;3;GRASP_G1;799.0000000000002;33.66337823867798
n50;RC201.txt;3;Tabu_G1;913.8000000000006;40.76097130775452
n50;RC201.txt;3;VNS_G1;913.7999999999998;0.39250850677490234
n50;RC201.txt;3;Greedy_2;2055.6;0.08695435523986816
n50;RC201.txt;3;G2_Neigh1_Insertion;971.0;0.08619117736816406
n50;RC201.txt;3;G2_Neigh2_OrOpt;2055.6;0.0002589225769042969
n50;RC201.txt;3;G2_Neigh3_Swap;2055.6;0.0002224445343017578
n50;RC201.txt;3;SA2_on_Neigh1;971.0;2.146270275115967
n50;RC201.txt;3;SA2_on_Neigh2;2055.6;2.13773250579834
n50;RC201.txt;3;SA2_on_Neigh3;2055.6;2.0779190063476562
n50;RC201.txt;3;GRASP_G2;819.4000000000005;36.17194962501526
n50;RC201.txt;3;Tabu_G2;897.4;24.640101432800293
n50;RC201.txt;3;VNS_G2;971.0;0.2640254497528076
n50;RC201.txt;3;Memetic_Algorithm;684.7999999999997;20.690677881240845
n50;RC204.txt;1;Greedy_1;784.0;0.0024514198303222656
n50;RC204.txt;1;G1_Neigh1_Insertion;606.2;0.19507050514221191
n50;RC204.txt;1;G1_Neigh2_OrOpt;779.1;0.011913776397705078
n50;RC204.txt;1;G1_Neigh3_Swap;781.8;0.009466409683227539
n50;RC204.txt;1;SA1_on_Neigh1;559.1;16.276417016983032
n50;RC204.txt;1;SA1_on_Neigh2;565.3000000000001;20.89105796813965
n50;RC204.txt;1;SA1_on_Neigh3;606.2;13.440627574920654
n50;RC204.txt;1;GRASP_G1;515.3999999999996;60.06182265281677
n50;RC204.txt;1;Tabu_G1;603.5;60.01492881774902
n50;RC204.txt;1;VNS_G1;579.0999999999999;1.494283676147461
n50;RC204.txt;1;Greedy_2;2050.2;0.11378598213195801
n50;RC204.txt;1;G2_Neigh1_Insertion;670.0000000000001;0.27756714820861816
n50;RC204.txt;1;G2_Neigh2_OrOpt;2050.2;0.00041985511779785156
n50;RC204.txt;1;G2_Neigh3_Swap;2050.2;0.000362396240234375
n50;RC204.txt;1;SA2_on_Neigh1;581.0;11.81753420829773
